style,id,name,type,category,package,ini,sound_count,translation,sound
reversed,-1,and,PACENOTE,LINKS,RBR,Extended.ini,1,Und,and.ogg
reversed,-1,300,RANGE,EXTENDED,RBR,Extended.ini,1,300,300.ogg
reversed,-1,70,RANGE,EXTENDED,RBR,Extended.ini,1,70,70.ogg
reversed,-1,350,RANGE,EXTENDED,RBR,Extended.ini,1,350,350.ogg
reversed,-1,50,RANGE,EXTENDED,RBR,Extended.ini,1,50,50.ogg
reversed,-1,onto,PACENOTE,LINKS,RBR,Extended.ini,1,Auf,onto.ogg
reversed,-1,600,RANGE,EXTENDED,RBR,Extended.ini,1,600,600.ogg
reversed,-1,80,RANGE,EXTENDED,RBR,Extended.ini,1,80,80.ogg
reversed,-1,long,PACENOTE,MODIFIER,RBR,Extended.ini,1,Lang,long.ogg
reversed,-1,tightens,PACENOTE,MODIFIER,RBR,Extended.ini,1,Macht zu,tightens.ogg
reversed,-1,800,RANGE,EXTENDED,RBR,Extended.ini,1,800,800.ogg
reversed,-1,700,RANGE,EXTENDED,RBR,Extended.ini,1,700,700.ogg
reversed,-1,caution_water,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Achtung Wasser,caution_water.ogg
reversed,-1,100,RANGE,EXTENDED,RBR,Extended.ini,1,100,100.ogg
reversed,-1,tightensbad,PACENOTE,MODIFIER,RBR,Extended.ini,1,Macht sehr zu,tightensbad.ogg
reversed,-1,dontcut,PACENOTE,MODIFIER,RBR,Extended.ini,1,Don't Cut,dontcut.ogg
reversed,-1,120,RANGE,EXTENDED,RBR,Extended.ini,1,120,120.ogg
reversed,-1,140,RANGE,EXTENDED,RBR,Extended.ini,1,140,140.ogg
reversed,-1,900,RANGE,EXTENDED,RBR,Extended.ini,1,900,900.ogg
reversed,-1,wideout,PACENOTE,MODIFIER,RBR,Extended.ini,1,Breiter,wideout.ogg
reversed,-1,150,RANGE,EXTENDED,RBR,Extended.ini,1,150,150.ogg
reversed,-1,500,RANGE,EXTENDED,RBR,Extended.ini,1,500,500.ogg
reversed,-1,1000,RANGE,EXTENDED,RBR,Extended.ini,1,1000,1000.ogg
reversed,0,one_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,Kehre Links,hairpin_left.ogg
reversed,1,square_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,2 Links,left_two_de.ogg
reversed,2,three_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,3 Links,left_three.ogg
reversed,3,four_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,4 Links,left_four.ogg
reversed,4,five_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,5 Links,left_five.ogg
reversed,5,six_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,6 Links,left_six.ogg
reversed,6,six_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,6 Rechts,right_six.ogg
reversed,7,five_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,5 Rechts,right_five.ogg
reversed,8,four_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,4 Rechts,right_four.ogg
reversed,9,three_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,3 Rechts,right_three.ogg
reversed,10,square_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,2 Rechts,right_two_de.ogg
reversed,11,one_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,Kehre Rechts,hairpin_right.ogg
reversed,12,twisty,PACENOTE,LINE,RBR,Extended.ini,1,Kurvig,twisty.ogg
reversed,14,narrows,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Enger,narrows.ogg
reversed,15,wideout,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Breiter,wideout.ogg
reversed,16,overcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Über Kuppe,overcrest.ogg
reversed,17,ford,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Furt,ford.ogg
reversed,18,care,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Vorsicht,care.ogg
reversed,19,bump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Schlag,bump.ogg
reversed,20,jump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Sprung,jump.ogg
reversed,22,finish,PACENOTE,LINKS,RBR,Extended.ini,1,Ziel,finish.ogg
reversed,25,flat_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,Voll Rechts,right_flat.ogg
reversed,26,flat_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,Voll Links,left_flat.ogg
reversed,27,bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Brücke,bridge.ogg
reversed,28,gostraight,PACENOTE,LINE,RBR,Extended.ini,1,Geradeaus,gostraight.ogg
reversed,29,keepright,PACENOTE,LINE,RBR,Extended.ini,1,Rechts Halten,keepright.ogg
reversed,30,keepleft,PACENOTE,LINE,RBR,Extended.ini,1,Links Halten,keepleft.ogg
reversed,31,keepmiddle,PACENOTE,LINE,RBR,Extended.ini,1,Mittig Halten,keepmiddle.ogg
reversed,32,caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Achtung,caution.ogg
reversed,102,two_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,1 Links,left_one.ogg
reversed,112,two_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,1 Rechts,right_one.ogg
reversed,120,left,PACENOTE,CORNERS,RBR,Numeric.ini,1,Links,left.ogg
reversed,121,right,PACENOTE,CORNERS,RBR,Numeric.ini,1,Rechts,right.ogg
reversed,122,right_into,PACENOTE,CORNERS,RBR,Numeric.ini,1,Rechts In,right_into.ogg
reversed,123,left_into,PACENOTE,CORNERS,RBR,Numeric.ini,1,Links In,left_into.ogg
reversed,124,right_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,Rechts-Links,right_left.ogg
reversed,125,left_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,Links-Rechts,left_right.ogg
reversed,126,right_around,PACENOTE,CORNERS,RBR,Numeric.ini,1,Rechts Herum,right_around.ogg
reversed,127,left_around,PACENOTE,CORNERS,RBR,Numeric.ini,1,Links Herum,left_around.ogg
reversed,200,over_bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Über Brücke,over_bridge.ogg
reversed,201,over_rails,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Über Gleis,over_rails.ogg
reversed,202,over_railway,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Über Schienenstrang,over_railway.ogg
reversed,211,deepcut,PACENOTE,LINE,RBR,Extended.ini,1,Cut Tief,deepcut.ogg
reversed,212,fullcut,PACENOTE,LINE,RBR,Extended.ini,1,Cut Voll,fullcut.ogg
reversed,214,full,PACENOTE,DRIVING,RBR,Extended.ini,1,Voll,full.ogg
reversed,215,go_full,PACENOTE,DRIVING,RBR,Extended.ini,1,Vollgas,go_full.ogg
reversed,216,flatout,PACENOTE,DRIVING,RBR,Extended.ini,1,Flatout,flatout.ogg
reversed,217,brake,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Bremsen,brake.ogg
reversed,218,light_cut,PACENOTE,LINE,RBR,Extended.ini,1,Cut Leicht,light_cut.ogg
reversed,219,handbrake,PACENOTE,DRIVING,RBR,Extended.ini,1,Handbremse,handbrake.ogg
reversed,220,keep_in,PACENOTE,LINE,RBR,Extended.ini,1,Innen bleiben,keep_in.ogg
reversed,221,keep_out,PACENOTE,LINE,RBR,Extended.ini,1,Aussen bleiben,keep_out.ogg
reversed,223,clip,PACENOTE,LINE,RBR,Extended.ini,1,Einhängen,clip.ogg
reversed,230,minus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Minus,minus.ogg
reversed,231,minusminus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,MinusMinus,minusminus.ogg
reversed,232,plus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Plus,plus.ogg
reversed,233,plusplus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,PlusPlus,plusplus.ogg
reversed,234,early,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Früh,early.ogg
reversed,235,late,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Spät,late.ogg
reversed,236,easy,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Wenig,easy.ogg
reversed,237,much,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Viel,much.ogg
reversed,238,many,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Viele,many.ogg
reversed,239,very,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Sehr,very.ogg
reversed,240,hard,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Stark,hard.ogg
reversed,241,fast,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Schnell,fast.ogg
reversed,242,slow,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Langsam,slow.ogg
reversed,243,exact,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Genau,exact.ogg
reversed,244,slowing,PACENOTE,DRIVING,RBR,Extended.ini,1,Langsamer,slowing.ogg
reversed,245,directly,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Sofort,directly.ogg
reversed,246,light,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Leicht,light.ogg
reversed,247,big,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Groß,big.ogg
reversed,248,small,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Klein,small.ogg
reversed,249,sharp,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Spitz,sharp.ogg
reversed,250,round,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Rund,round.ogg
reversed,251,tight,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Eng,tight.ogg
reversed,252,slight,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Etwas,slight.ogg
reversed,253,good,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Gut,good.ogg
reversed,254,bad,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Schlecht,bad.ogg
reversed,255,narrow,PACENOTE,ROAD,RBR,Extended.ini,1,Eng,narrow.ogg
reversed,256,wide,PACENOTE,ROAD,RBR,Extended.ini,1,Breit,wide.ogg
reversed,257,straight,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Gerade,straight.ogg
reversed,260,uphill,PACENOTE,LINE,RBR,Extended.ini,1,Bergauf,uphill.ogg
reversed,261,downhill,PACENOTE,LINE,RBR,Extended.ini,1,Bergab,downhill.ogg
reversed,263,longlong,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,LangLang,longlong.ogg
reversed,264,short,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Kurz,short.ogg
reversed,265,shortshort,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,KurzKurz,shortshort.ogg
reversed,266,gonarrow,PACENOTE,LINE,RBR,Extended.ini,1,Wird Enger,gonarrow.ogg
reversed,267,gowide,PACENOTE,LINE,RBR,Extended.ini,1,Wird Breiter,gowide.ogg
reversed,268,slippery,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Rutschig/Schmiert,slippery.ogg
reversed,269,slide,PACENOTE,CONDITION,RBR,Extended.ini,1,Gleiten,slide.ogg
reversed,270,understeer,PACENOTE,DRIVING,RBR,Extended.ini,1,Schiebt,understeer.ogg
reversed,271,sideways,PACENOTE,LINE,RBR,Extended.ini,1,Versetzt,sideways.ogg
reversed,272,hook,PACENOTE,LINE,RBR,Extended.ini,1,Einhängen,hook.ogg
reversed,273,draws_in,PACENOTE,DRIVING,RBR,Extended.ini,1,Dreht Ein,draws_in.ogg
reversed,274,very_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Sehr Lang,very_long.ogg
reversed,275,very_short,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Sehr Kurz,very_short.ogg
reversed,277,slippy,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Rutschig/Schmiert,slippy.ogg
reversed,290,muddy,PACENOTE,CONDITION,RBR,Extended.ini,1,Matsch,muddy.ogg
reversed,291,dirty,PACENOTE,CONDITION,RBR,Extended.ini,1,Schmutzig,dirty.ogg
reversed,292,bumpy,PACENOTE,CONDITION,RBR,Extended.ini,1,Bucklig,bumpy.ogg
reversed,293,cramped,PACENOTE,CONDITION,RBR,Extended.ini,1,Verengt,cramped.ogg
reversed,294,positive,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Positiv,positive.ogg
reversed,295,negative,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Negativ,negative.ogg
reversed,296,dirt,PACENOTE,CONDITION,RBR,Extended.ini,1,Schmutz,dirt.ogg
reversed,298,opens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht Auf,opens.ogg
reversed,299,fakes,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Täuscht,fakes.ogg
reversed,300,bumps,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Schwellen,bumps.ogg
reversed,301,hidden,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Versteckt,hidden.ogg
reversed,302,blind,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Blind,blind.ogg
reversed,303,double_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Gut Aufpassen,double_caution.ogg
reversed,304,triple_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Höchste Vorsicht,triple_caution.ogg
reversed,320,gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,Schotter,gravel.ogg
reversed,321,tarmac,PACENOTE,SURFACE,RBR,Extended.ini,1,Asphalt,tarmac.ogg
reversed,322,concrete,PACENOTE,SURFACE,RBR,Extended.ini,1,Beton,concrete.ogg
reversed,324,grit,PACENOTE,SURFACE,RBR,Extended.ini,1,Kies,grit.ogg
reversed,325,snow,PACENOTE,SURFACE,RBR,Extended.ini,1,Schnee,snow.ogg
reversed,326,onsplit,PACENOTE,SURFACE,RBR,Extended.ini,1,Splitt,onsplit.ogg
reversed,327,icy,PACENOTE,SURFACE,RBR,Extended.ini,1,Eisig,icy.ogg
reversed,328,rubble,PACENOTE,SURFACE,RBR,Extended.ini,1,Geröll,rubble.ogg
reversed,329,ice,PACENOTE,SURFACE,RBR,Extended.ini,1,Eis,ice.ogg
reversed,330,loose_gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,Loser Schotter,loose_gravel.ogg
reversed,340,crest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Kuppe,crest.ogg
reversed,341,hollow,PACENOTE,ROAD,RBR,Extended.ini,1,Senke,hollow.ogg
reversed,342,camber,PACENOTE,ROAD,RBR,Extended.ini,1,Wölbung,camber.ogg
reversed,343,reverse_camber,PACENOTE,ROAD,RBR,Extended.ini,1,Wanne,reverse_camber.ogg
reversed,344,hole,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Loch,hole.ogg
reversed,345,ruts,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Rillen,ruts.ogg
reversed,346,deepruts,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Tiefe Rillen,deepruts.ogg
reversed,347,border,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Rand,border.ogg
reversed,348,edge,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Kante,edge.ogg
reversed,349,curb,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Bordstein,curb.ogg
reversed,350,ditch,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Graben,ditch.ogg
reversed,351,junction,PACENOTE,LINE,RBR,Extended.ini,1,Abzweig,junction.ogg
reversed,352,curve,PACENOTE,ROAD,RBR,Extended.ini,1,Kurve,curve.ogg
reversed,353,turn,PACENOTE,ROAD,RBR,Extended.ini,1,Abbiegen,turn.ogg
reversed,354,steep_drop,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Steiler Abhang,steep_drop.ogg
reversed,355,bad_camber,PACENOTE,ROAD,RBR,Extended.ini,1,Starke Wölbung,bad_camber.ogg
reversed,356,shoulder,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Bankett,shoulder.ogg
reversed,357,steep_hill,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Steiles Gefälle,steep_hill.ogg
reversed,358,steep_incline,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Steiler Anstieg,steep_incline.ogg
reversed,359,steep_slope,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Steilhang,steep_slope.ogg
reversed,361,dip,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Abhang,dip.ogg
reversed,363,drops_left,PACENOTE,ROAD,RBR,Extended.ini,1,Hängt Links,drops_left.ogg
reversed,364,drops_right,PACENOTE,ROAD,RBR,Extended.ini,1,Hängt Rechts,drops_right.ogg
reversed,365,fork_left,PACENOTE,ROAD,RBR,Extended.ini,1,Abzweig Links,fork_left.ogg
reversed,366,fork_right,PACENOTE,ROAD,RBR,Extended.ini,1,Abzweig Rechts,fork_right.ogg
reversed,370,fence,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Zaun,fence.ogg
reversed,371,wall,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Mauer,wall.ogg
reversed,372,house,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Haus,house.ogg
reversed,373,tree,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Baum,tree.ogg
reversed,374,stump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Stumpf,stump.ogg
reversed,375,mast,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Mast,mast.ogg
reversed,376,post,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Pfosten,post.ogg
reversed,377,island,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Kreisel,island.ogg
reversed,378,chicane,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Schikane,chicane.ogg
reversed,379,stone,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Stein,stone.ogg
reversed,380,rock,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Fels,rock.ogg
reversed,381,tunnel,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Tunnel,tunnel.ogg
reversed,382,road,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Straße,road.ogg
reversed,383,walk,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Weg,walk.ogg
reversed,384,rails,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Gleis,rails.ogg
reversed,385,sign,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Schild,sign.ogg
reversed,386,bush,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Busch,bush.ogg
reversed,387,path,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Weg,path.ogg
reversed,388,water,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Wasser,water.ogg
reversed,389,puddle,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Pfütze,puddle.ogg
reversed,392,left_entry_chicane,PACENOTE,LINE,RBR,Extended.ini,1,Schikane Eingang Links,left_entry_chicane.ogg
reversed,393,right_entry_chicane,PACENOTE,LINE,RBR,Extended.ini,1,Schikane Eingang Rechts,right_entry_chicane.ogg
reversed,399,roundabout,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Kreisverkehr,roundabout.ogg
reversed,400,through,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Durch,through.ogg
reversed,401,after,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Nach,after.ogg
reversed,402,near,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Nahe,near.ogg
reversed,403,on,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Auf,on.ogg
reversed,404,until,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Bis,until.ogg
reversed,405,at,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Bei,at.ogg
reversed,406,before,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Vor,before.ogg
reversed,407,over,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Über,over.ogg
reversed,408,in,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,In,in.ogg
reversed,409,behind,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Hinter,behind.ogg
reversed,410,for,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Für,for.ogg
reversed,411,inside,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Innen,inside.ogg
reversed,412,outside,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Aussen,outside.ogg
reversed,412,outside,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,Außen,outside.ogg
reversed,430,done,PACENOTE,LINKS,RBR,Extended.ini,1,Ende,done.ogg
reversed,431,stop,PACENOTE,LINKS,RBR,Extended.ini,1,Stop,stop.ogg
reversed,432,line,PACENOTE,LINE,RBR,Extended.ini,1,Linie,line.ogg
reversed,443,wooden_fence,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,Holzzaun,wooden_fence.ogg
reversed,540,onto_gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,Auf Schotter,onto_gravel.ogg
reversed,541,onto_tarmac,PACENOTE,SURFACE,RBR,Extended.ini,1,Auf Asphalt,onto_tarmac.ogg
reversed,542,onto_concrete,PACENOTE,SURFACE,RBR,Extended.ini,1,Auf Beton,onto_concrete.ogg
reversed,544,onto_grit,PACENOTE,SURFACE,RBR,Extended.ini,1,Auf Kies,onto_grit.ogg
reversed,545,onto_snow,PACENOTE,SURFACE,RBR,Extended.ini,1,Auf Schnee,onto_snow.ogg
reversed,546,wet,PACENOTE,CONDITION,RBR,Extended.ini,1,Nass,wet.ogg
reversed,547,dry,PACENOTE,CONDITION,RBR,Extended.ini,1,Trocken,dry.ogg
reversed,548,damp,PACENOTE,CONDITION,RBR,Extended.ini,1,Feucht,damp.ogg
reversed,549,hold,PACENOTE,LINE,RBR,Extended.ini,1,Halten,hold.ogg
reversed,550,take_speed,PACENOTE,DRIVING,RBR,Extended.ini,1,Speed Mit,take_speed.ogg
reversed,551,l_foot_braking,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,LinksFussBremsen,l_foot_braking.ogg
reversed,552,grip_off,PACENOTE,CONDITION,RBR,Extended.ini,1,Reißt Ab,grip_off.ogg
reversed,553,grip,PACENOTE,CONDITION,RBR,Extended.ini,1,Grip,grip.ogg
reversed,554,good_grip,PACENOTE,CONDITION,RBR,Extended.ini,1,Viel Grip,good_grip.ogg
reversed,555,to_sight_distance,PACENOTE,LINE,RBR,Extended.ini,1,Bis Sicht,to_sight_distance.ogg
reversed,556,split_time,PACENOTE,LINKS,RBR,Extended.ini,1,Zeit,split_time.ogg
reversed,557,entry,PACENOTE,LINE,RBR,Extended.ini,1,Eingang,entry.ogg
reversed,2001,tightens6,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht zu 6*,tightens6.ogg
reversed,2002,tightens5,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht zu 5*,tightens5.ogg
reversed,2003,tightens4,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht zu 4*,tightens4.ogg
reversed,2004,tightens3,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht zu 3*,tightens3.ogg
reversed,2005,tightens2,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht zu 2*,tightens2.ogg
reversed,2006,tightens1,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht zu 1*,tightens1.ogg
reversed,2008,tosix,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,6*,6.ogg
reversed,2009,tofive,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,5*,5.ogg
reversed,2010,tofour,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,4*,4.ogg
reversed,2011,tothree,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,3*,3.ogg
reversed,2012,totwo,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,2*,two_de.ogg
reversed,2013,toone,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,1*,1.ogg
reversed,2015,tightenslate,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht Spät Zu,tightenslate.ogg
reversed,2018,openstightens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht Auf und Zu,openstightens.ogg
reversed,2019,tightensopens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht Zu und Auf,tightensopens.ogg
reversed,2021,care_in,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Vorsicht Innen*,carein.ogg
reversed,2022,care_out,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Vorsicht Außen*,careout.ogg
reversed,2029,continuesovercrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Halten über Kuppe,continuesovercrest.ogg
reversed,2106,jumpfull,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Sprung Voll,jumpfull.ogg
reversed,2108,overjump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Über Sprung,overjump.ogg
reversed,2109,smallcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Kuppe Klein,smallcrest.ogg
reversed,3001,90_links,PACENOTE,CORNERS,RBR,Numeric.ini,1,90 Links*,left_square.ogg
reversed,3010,90_rechts,PACENOTE,CORNERS,RBR,Numeric.ini,1,90 Rechts*,right_square.ogg
numeric,-1,maybe,PACENOTE,MODIFIER,RBR,Extended.ini,1,Vielleicht,maybe.ogg
numeric,-1,narrows,PACENOTE,MODIFIER,RBR,Extended.ini,1,Enger,narrows.ogg
numeric,-1,cut,PACENOTE,MODIFIER,RBR,Extended.ini,1,Cut,cut.ogg
numeric,-1,into,PACENOTE,LINKS,RBR,Extended.ini,1,In,into.ogg
numeric,-1,400,RANGE,EXTENDED,RBR,Extended.ini,1,400,400.ogg
numeric,-1,450,RANGE,EXTENDED,RBR,Extended.ini,1,450,450.ogg
numeric,-1,30,RANGE,EXTENDED,RBR,Extended.ini,1,30,30.ogg
numeric,-1,60,RANGE,EXTENDED,RBR,Extended.ini,1,60,60.ogg
numeric,-1,180,RANGE,EXTENDED,RBR,Extended.ini,1,180,180.ogg
numeric,-1,tightens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht Zu,tightens.ogg
numeric,-1,200,RANGE,EXTENDED,RBR,Extended.ini,1,200,200.ogg
numeric,-1,40,RANGE,EXTENDED,RBR,Extended.ini,1,40,40.ogg
numeric,-1,tightensbad,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Macht Stark Zu,tightensbad.ogg
numeric,-1,160,RANGE,EXTENDED,RBR,Extended.ini,1,160,160.ogg
numeric,-1,250,RANGE,EXTENDED,RBR,Extended.ini,1,250,250.ogg
numeric,-1,and,PACENOTE,LINKS,RBR,Extended.ini,1,Und,and.ogg
numeric,-1,300,RANGE,EXTENDED,RBR,Extended.ini,1,300,300.ogg
numeric,-1,70,RANGE,EXTENDED,RBR,Extended.ini,1,70,70.ogg
numeric,-1,350,RANGE,EXTENDED,RBR,Extended.ini,1,350,350.ogg
numeric,-1,50,RANGE,EXTENDED,RBR,Extended.ini,1,50,50.ogg
numeric,-1,onto,PACENOTE,LINKS,RBR,Extended.ini,1,Auf,onto.ogg
numeric,-1,600,RANGE,EXTENDED,RBR,Extended.ini,1,600,600.ogg
numeric,-1,80,RANGE,EXTENDED,RBR,Extended.ini,1,80,80.ogg
numeric,-1,long,PACENOTE,MODIFIER,RBR,Extended.ini,1,Lang,long.ogg
numeric,-1,tightens,PACENOTE,MODIFIER,RBR,Extended.ini,1,Macht zu,tightens.ogg
numeric,-1,800,RANGE,EXTENDED,RBR,Extended.ini,1,800,800.ogg
numeric,-1,700,RANGE,EXTENDED,RBR,Extended.ini,1,700,700.ogg
numeric,-1,caution_water,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Achtung Wasser,caution_water.ogg
